key	text	tooltip
#Loc;1;text/db/ovn_dread_king_only_unit_description_historical_texts.loc		
unit_description_historical_texts_text_Dread_King	The being known as the Dread King was known to have been one of Nagash's most powerful followers, aiding him in his early attempts to bring undeath to the world. He served Nagash well and was rewarded with an aura of dread and a mighty undead Dragon. Not much is known about him before he became a servant of Nagash, but he was probably not one of the former Priest Kings. His armies fight in the fashion of the ancient civilizations from the southern parts of the Old World. Scholars assume that the Dread King set out from the Black Peninsula to conquer the then fertile lands around the Mortis Delta. His dynasty lasted for many years, but the Priest Kings naturally could not tolerate a foreign invader and waged a long war against him. When Nagash rose to power the Dread King saw an opportunity to defeat his foes and secure his kingdom, even if it meant being merely a vassal of the great necromancer. At some point, however, after the fall of Nagash, he was killed and buried in a pyramid in Nehekhara. Thousands of years later, the Dread King would return to plague the world once more. His awakening triggered a shockwave of necromantic power, one that caused the dead to rise from graves and tombs across the Old World. Many other mighty beings joined the ranks of the Dread King, including another Dark Lord, the Hand of Nagash, and the devastatingly powerful Black Grail Knights.	true
unit_description_historical_texts_text_elo_hand_of_nagash	One of Nagash's most powerful arch servants, and also one of his original Dark Lords, was a Necromancer of no name. Serving the will of Nagash in all things, the nameless one rode across darkened lands, and terror rode with him. In time, the nameless one was given a name by those who feared his coming, the ‘Hand of Nagash’. The Hand of Nagash was eventually defeated, and his body was imprisoned within a massive glacier located on the border between Troll Country and the Chaos Wastes. Countless centuries after his defeat, the Undead forces of his fellow Dark Lord, the Dread King, successfully managed to free the Hand from his icy prison. Mounted atop a fell chariot pulled by Skeletal Steeds, the Hand of Nagash terrorizes the lands once more.	true
unit_description_historical_texts_text_elo_dread_larenscheld	Gunther Larenscheld was once a great wizard of the Celestial college at Altdorf, delving into the secrets of the future, scrying out the course of things to be and reading texts hidden from humanity for centuries. During his research Larenscheld came across the Grimoire Necris, an ancient tome written by the necromancer Van Damneg, an alias used by the Dread King to hide its true origin. As he read the volume, one of many written by the dark sorcerer during his life, Larenscheld heard whispers of conquest and greatness. His demeanor became more bleak and he lost all interest in his other work. As he experimented in secret Larenscheld’s power grew. From the humble beginnings of reviving recently killed insects, he progressed through small mammals and managed to reincarnate the life force within a human corpse. Gunther Larenscheld was discovered breaking into the sealed vault within the Temple of Sigmar in Altdorf, attempting to steal the books of Nagash and the Liber Mortis. Knowing that he could no longer practice his arts within the civilized confines of the Empire, Larenscheld shriveled his foes with winds of death and fled. Larenscheld has searched long for the resting place of the Dread King, baneful servant of Nagash. He sought to restore this awful entity to his full strength once more, gaining unlimited riches and authority through the power of the Dread King. Eternal life is the aim of Larenscheld, and the Dread King may be able to help him avoid the clutches of death. To achieve this end, the necromancer will risk anything, stopping at nothing until his grim lord is once more in dominion over all he surveys.	true
unit_description_historical_texts_text_elo_liche_general	The undead legions of the Dread King are led by hand-picked generals. Every single one of them is a foul liche and powerful necromancer. As such, they grow their armies after every battle they win, making the Legions of Terror even more unstoppable. With the experience of millennia, they can read any battlefield and are never outwitted by the enemy.	true
unit_description_historical_texts_text_elo_dread_centurion	From among his retainers, the most loyal and battle-hardened were raised to the rank of Hetairoi. They formed the elite guard of the Dread King and served as commanders of the Royal Guard. Even in undeath, they are still as loyal to him. These mighty warriors march at the head of the legions and subdue anyone who stands in their lord's way. Whether dead or alive, in the end they all serve the Dread King.	true
unit_description_historical_texts_text_ovn_dk_inf_skeleton_javelinmen	The Skeleton Javelinmen are lightly armoured skirmishers. They carry a small amount of javelins and small crescent-shaped shields. After harassing the enemy by flinging javelins, they hastily retreat before any counter-charge or flanking move can be carried out. This, of course, is not out of fear, a feeling they no longer know, but because they must make room for the phalanxes to close in. The weakened enemy is then swiftly crushed by an impenetrable wall of spears.	true
unit_description_historical_texts_text_ovn_dk_inf_skeleton_hoplites	These undead soldiers form the bulk of the Legions of Terror. They fight in the manner of the ancient civilization of the Black Peninsula. Equipped with huge round shields and spears, dressed in weathered bronze armor, they form tight formations in battle that are difficult to overcome. In battle, they march forward unflinchingly, tirelessly thrusting their spears into their enemies.	true
unit_description_historical_texts_text_ovn_dk_inf_skeleton_pikemen	These Phalangites fight in the modern way of their time, with long pikes that have evolved over the centuries from spears. Nowadays this is considered ancient warfare, but a solid wall of pikes is still tremendously difficult to overcome. All the more so when the phalanx is made up of fearless and tireless skeletons that advance unstoppably towards their enemies.	true
unit_description_historical_texts_text_ovn_dk_inf_mummies	Mummies, also known as the Preserved Dead, are made from the corpses of ancient warriors that were wrapped in funeral linens and embalmed to prevent decay. Many of the oldest civilisations of Humans, most notably those of Araby and the great southern empire of Nehekhara, interred their dead in such fashion. With the rise of the Great Necromancer Nagash and his cursed art, many of these preserved dead were disturbed from their rest and animated. The Dread King uses many of these Nehekharan warriors in his ranks, as there is a ready supply of them in the Lands of the Dead. Unlike the more mindless Undead, such as Skeletons and Zombies, Mummies always have a will of their own. They swiftly crush anything that stirs them from their sleep before returning to their tomb. There are a few, though, that retain the agendas they had in life, which can make them terrible foes. They are usually armed as they were in life. Weapons and armour that have survived untarnished down the long ages with a Mummy are doubtless magical.	true
unit_description_historical_texts_text_ovn_dk_inf_tomb_guardian	The Royal Guards are the Dread King‘s personal guard. They are exceptional warriors, maintaining all the discipline and martial skill they had in life. In battle, the Royal Guard form unwavering ranks of armoured warriors. They have spilled the blood of their enemies for countless centuries, and numerous armies have been dashed against their implacable shield wall. Enhanced by necromanctic powers, Royal Guards retain more of their former personalities than the massed soldiery of Skeleton Warriors. They awaken with memories of heroic deeds, bloody victories and the unyielding will to destroy their king's enemies still burning strongly in their mind. Above all they remember their duty to protect the Dread King from harm, and any that threaten their charge are slain, cut down without pause.	true
unit_description_historical_texts_text_ovn_dk_inf_tomb_guardian_great_weapons	The Royal Guards are the Dread King‘s personal guard. They are exceptional warriors, maintaining all the discipline and martial skill they had in life. In battle, the Royal Guard form unwavering ranks of armoured warriors. They have spilled the blood of their enemies for countless centuries, and numerous armies have been dashed against their implacable shield wall. Enhanced by necromanctic powers, Royal Guards retain more of their former personalities than the massed soldiery of Skeleton Warriors. They awaken with memories of heroic deeds, bloody victories and the unyielding will to destroy their king's enemies still burning strongly in their mind. Above all they remember their duty to protect the Dread King from harm, and any that threaten their charge are slain, cut down without pause.	true
unit_description_historical_texts_text_ovn_dk_inf_tomb_guardian_peltasts	The Royal Guards are the Dread King‘s personal guard. They are exceptional warriors, maintaining all the discipline and martial skill they had in life. In battle, the Royal Guard form unwavering ranks of armoured warriors. They have spilled the blood of their enemies for countless centuries, and numerous armies have been dashed against their implacable shield wall. Enhanced by necromanctic powers, Royal Guards retain more of their former personalities than the massed soldiery of Skeleton Warriors. They awaken with memories of heroic deeds, bloody victories and the unyielding will to destroy their king's enemies still burning strongly in their mind. Above all they remember their duty to protect the Dread King from harm, and any that threaten their charge are slain, cut down without pause.	true
unit_description_historical_texts_text_ovn_dk_cav_royal_guard_cavalry	In the ranks of the Royal Guard there are also mounted units that accompany their king on his endeavors. In battle, they serve as heavy cavalrymen and usually stay close to the Dread King. A frequently used tactic is to attack the enemy flanks when the opposing army is held in check by the phalanxes. Their onslaught is devastating, the thundering hooves of the Skeletal Steeds crushing flesh and bone beneath them.	true
unit_description_historical_texts_text_ovn_dk_cav_royal_guard_lancers	In the ranks of the Royal Guard there are also mounted units that accompany their king on his endeavors. In battle, they serve as heavy cavalrymen and usually stay close to the Dread King. A frequently used tactic is to attack the enemy flanks when the opposing army is held in check by the phalanxes. Their onslaught is devastating, the thundering hooves of the Skeletal Steeds crushing flesh and bone beneath them.	true
unit_description_historical_texts_text_ovn_dk_mon_skeleton_elephant	Elephants are exotic creatures hailing from the lush bushlands that lie between Araby and the jungles of the Southlands. The ferocious and dangerous animals have a convenient habit of instinctively directing themselves to specific places to die when they reach a certain age. These elephant graveyards are a treasure trove for any Necromancer, who can find countless corpses there for reanimation. The henchmen of the Dread King control many of these places, securing a steady supply of war beasts. Occasionally, an Arabyan War Elephant finds its way into the Legions of Terror, at least what remains of it after a battle.	true
unit_description_historical_texts_text_ovn_dk_mon_skeleton_giant	Giants are solitary creatures that tend to wander the lands, settling for short periods of time when they find a rich food source. The nomadic race can be found in many locations within the Old World, terrorising the countryside of Human kingdoms and eating many of its peaceful inhabitants. A Giant can consume an entire herd of livestock in a sitting, and will devastate any village he comes across, pulling out and eating anything he can find amidst the stomped and splintered structures. Sometimes the best way to stop a Giant eating all your livestock is to pay it to join your army. Therefore, many of the ancient kingdoms and city-states of the Black Peninsula recruited them to fight their enemies instead of wasting valuable troops on killing the colossi, as they were then called. The large brutes were equipped with huge armor and weapons to make them even more deadly in battle. Many of these behemoths fight in the Legions of the Dread King to this day, though their flesh rotted away centuries ago.	true
