faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive	armory_item_set	supports_upgrades
#units_custom_battle_permissions_tables;11;db/units_custom_battle_permissions_tables/ovn_dread_king_only										
ovn_tmb_dread_king_battle_only	true	Dread_King	true	true	ui/portraits/portholes/no_culture/Dread_King.png	Dread_King	Dread_King	false		false
ovn_tmb_dread_king_battle_only	true	Dread_King_barded_steed	true	true	ui/portraits/portholes/no_culture/Dread_King.png	Dread_King	Dread_King	false		false
ovn_tmb_dread_king_battle_only	true	Dread_King_pegasus	true	true	ui/portraits/portholes/no_culture/Dread_King.png	Dread_King	Dread_King	false		false
ovn_tmb_dread_king_battle_only	true	Dread_King_zombie_dragon	true	true	ui/portraits/portholes/no_culture/Dread_King.png	Dread_King	Dread_King	false		false
ovn_tmb_dread_king_battle_only	true	elo_hand_of_nagash	true	true	ui/portraits/portholes/no_culture/elo_hand_of_nagash.png	elo_hand_of_nagash	elo_hand_of_nagash	false		false
ovn_tmb_dread_king_battle_only	true	elo_hand_of_nagash_barded_steed	true	true	ui/portraits/portholes/no_culture/elo_hand_of_nagash.png	elo_hand_of_nagash	elo_hand_of_nagash	false		false
ovn_tmb_dread_king_battle_only	true	elo_hand_of_nagash_chariot	true	true	ui/portraits/portholes/no_culture/elo_hand_of_nagash.png	elo_hand_of_nagash	elo_hand_of_nagash	false		false
ovn_tmb_dread_king_battle_only	false	elo_dread_larenscheld	true	true	ui/portraits/portholes/no_culture/elo_larenscheld.png	elo_dread_larenscheld	wh_main_vmp_cha_necromancer_0	false		false
ovn_tmb_dread_king_battle_only	true	elo_liche_general_vampires	true	true	ui/portraits/portholes/no_culture/elo_liche_general_04.png	dread_liche_strategos_04	wh_main_vmp_cha_vampire_0	false		false
ovn_tmb_dread_king_battle_only	true	elo_liche_general_vampires_barded_steed	true	true	ui/portraits/portholes/no_culture/elo_liche_general_04.png	dread_liche_strategos_04	wh_main_vmp_cha_vampire_0	false		false
ovn_tmb_dread_king_battle_only	true	elo_liche_general_vampires_chariot	true	true	ui/portraits/portholes/no_culture/elo_liche_general_04.png	dread_liche_strategos_04	wh_main_vmp_cha_vampire_0	false		false
ovn_tmb_dread_king_battle_only	true	elo_liche_general_vampires_pegasus	true	true	ui/portraits/portholes/no_culture/elo_liche_general_04.png	dread_liche_strategos_04	wh_main_vmp_cha_vampire_0	false		false
ovn_tmb_dread_king_battle_only	true	elo_liche_general_vampires_elephant	true	true	ui/portraits/portholes/no_culture/elo_liche_general_04.png	dread_liche_strategos_04	wh_main_vmp_cha_vampire_0	false		false
ovn_tmb_dread_king_battle_only	true	elo_liche_general_death	true	true	ui/portraits/portholes/no_culture/elo_liche_general_01.png	dread_liche_strategos_01	wh_main_vmp_cha_vampire_0	false		false
ovn_tmb_dread_king_battle_only	true	elo_liche_general_death_barded_steed	true	true	ui/portraits/portholes/no_culture/elo_liche_general_01.png	dread_liche_strategos_01	wh_main_vmp_cha_vampire_0	false		false
ovn_tmb_dread_king_battle_only	true	elo_liche_general_death_chariot	true	true	ui/portraits/portholes/no_culture/elo_liche_general_01.png	dread_liche_strategos_01	wh_main_vmp_cha_vampire_0	false		false
ovn_tmb_dread_king_battle_only	true	elo_liche_general_death_pegasus	true	true	ui/portraits/portholes/no_culture/elo_liche_general_01.png	dread_liche_strategos_01	wh_main_vmp_cha_vampire_0	false		false
ovn_tmb_dread_king_battle_only	true	elo_liche_general_death_elephant	true	true	ui/portraits/portholes/no_culture/elo_liche_general_01.png	dread_liche_strategos_01	wh_main_vmp_cha_vampire_0	false		false
ovn_tmb_dread_king_battle_only	false	elo_dread_centurion	true	true	ui/portraits/portholes/no_culture/dread_hetairoi_01.png	dread_hetairoi_01	wh2_dlc09_tmb_cha_tomb_prince_0	false		false
ovn_tmb_dread_king_battle_only	false	elo_dread_centurion_barded_horse	true	true	ui/portraits/portholes/no_culture/dread_hetairoi_01.png	dread_hetairoi_01	wh2_dlc09_tmb_cha_tomb_prince_0	false		false
ovn_tmb_dread_king_battle_only	false	elo_dread_centurion_chariot	true	true	ui/portraits/portholes/no_culture/dread_hetairoi_01.png	dread_hetairoi_01	wh2_dlc09_tmb_cha_tomb_prince_0	false		false
