character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/elo_dread_hero				
dread_legion_barded_skeletal_steed	wh_main_effect_enable_mount_skeletal_steed	1	character_to_character_own	1.0000
dread_chariot_skeletal_steed	wh2_dlc09_effect_enable_mount_tmb_skeleton_chariot	1	character_to_character_own	1.0000
dread_legion_pegasus	ovn_dread_king_enable_mount_skeletal_pegasus	1	character_to_character_own	1.0000
dread_we_are_legion	unit_cap_ovn_dk_inf_tomb_guardian	1	character_to_faction_unseen	2.0000
dread_we_are_legion	unit_cap_ovn_dk_inf_tomb_guardian_peltasts	1	character_to_faction_unseen	1.0000
dread_we_are_legion	unit_cap_ovn_dk_inf_tomb_guardian_great_weapons	1	character_to_faction_unseen	1.0000
dread_eternal_march	wh_main_effect_agent_movement_range_mod	1	agent_to_parent_army_own	10.0000
dread_eternal_march	wh_main_effect_force_all_campaign_replenishment_rate	1	agent_to_parent_army_own	10.0000
dread_blessing_nagash	wh2_main_effect_ability_enable_regeneration	1	character_to_character_own	1.0000
dread_blessing_nagash	wh_main_effect_character_wound_recovery_time_mod	1	character_to_character_own	-2.0000
dread_skeletal_steed_priest_death	wh_main_effect_enable_mount_skeletal_steed	1	character_to_character_own	1.0000
dread_skeletal_steed_priest_shadow	wh_main_effect_enable_mount_skeletal_steed	1	character_to_character_own	1.0000
dread_skeletal_steed_priest_vampires	wh_main_effect_enable_mount_skeletal_steed	1	character_to_character_own	1.0000
