character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/dread_tech_tree_lords_unique				
ovn_dk_possesed_tormented_puppet	wh_main_effect_force_stat_leadership_enemy_unit	1	general_to_force_enemy_regionwide	-4.0000
ovn_dk_possesed_tormented_puppet	wh_main_effect_attribute_enable_causes_terror	1	character_to_character_own	1.0000
ovn_dk_possesed_mycanes_defender	wh3_main_effect_character_stat_unit_mass_percentage_mod	1	character_to_character_own	25.0000
ovn_dk_possesed_mycanes_defender	wh_main_effect_character_stat_armour	1	character_to_character_own	25.0000
ovn_dk_possesed_mycanes_defender	wh_main_effect_character_stat_unit_health	1	character_to_character_own	15.0000
ovn_dk_possesed_mycanes_warband	ovn_dk_inf_skeleton_pikemen_morale	1	general_to_force_own	15.0000
ovn_dk_possesed_mycanes_warband	ovn_dk_inf_skeleton_pikemen_phys_res	1	general_to_force_own	20.0000
ovn_dk_possesed_mycanes_warband	ovn_dk_vet_hoplites_mis_block	1	general_to_force_own	25.0000
ovn_dk_possesed_mycanes_warband	ovn_dk_vet_hoplites_ap_add	1	general_to_force_own	8.0000
ovn_dk_possesed_athanas_minos	ovn_dk_vet_minotaurs_chrg_mult	1	general_to_force_own	20.0000
ovn_dk_possesed_athanas_minos	ovn_dk_vet_minotaurs_spd	1	general_to_force_own	20.0000
ovn_dk_possesed_athanas_minos	ovn_dk_vet_minotaurs_atk_mult	1	general_to_force_own	20.0000
ovn_dk_possesed_athanas_monster_hunter	wh_main_effect_character_stat_bonus_vs_large	1	character_to_character_own	20.0000
ovn_dk_possesed_athanas_monster_hunter	wh_main_effect_character_stat_weapon_strength	1	character_to_character_own	15.0000
ovn_dk_possesed_athanas_monster_hunter	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	6.0000
ovn_dk_possesed_hatred_delfs_mycanas	wh2_main_effect_character_stat_weapon_strength_vs_dark_elves	1	character_to_character_own	15.0000
ovn_dk_possesed_hatred_bm_athanas	wh_dlc05_effect_character_stat_melee_attack_vs_beastmen	1	character_to_character_own	20.0000
ovn_dk_possesed_possesion	wh_main_effect_attribute_enable_unbreakable	1	character_to_character_own	1.0000
ovn_dk_possesed_possesion	wh_main_effect_character_wound_recovery_time_mod	1	character_to_character_own	-2.0000
ovn_possesed_mycanas_shieldbearer	wh_main_effect_character_stat_missile_block	1	character_to_character_own	35.0000
ovn_possesed_mycanas_shieldbearer	wh_main_effect_character_stat_melee_defence	1	character_to_character_own	8.0000
ovn_possesed_mycanas_shieldbearer	wh_main_effect_force_stat_missile_resistance	1	general_to_force_own	10.0000
ovn_possesed_mycanas_shieldbearer	ovn_missile_mirror_bound	1	character_to_character_own	1.0000
ovn_possesed_overdrive	ovn_possesed_overdrive	1	character_to_character_own	1.0000
ovn_dk_possessed_swordsman	ovn_transmutation_bound	1	character_to_character_own	1.0000
ovn_dk_possessed_swordsman	wh_main_effect_character_stat_enable_magic_attacks	1	character_to_character_own	1.0000
ovn_dk_possessed_swordsman	wh_main_effect_character_stat_melee_attack	1	general_to_force_own	6.0000
ovn_dk_possessed_swordsman	wh_main_effect_character_stat_weapon_strength	1	character_to_character_own	15.0000
ovn_dk_traitor_king_warrior_king	wh_main_effect_character_stat_melee_defence	1	character_to_character_own	6.0000
ovn_dk_traitor_king_warrior_king	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	6.0000
ovn_dk_traitor_king_ushabti	wh2_dlc09_tmb_ushabti_ovn_dk_armour	1	general_to_force_own	30.0000
ovn_dk_traitor_king_ushabti	wh2_dlc09_tmb_ushabti_ovn_dk_md	1	general_to_force_own	10.0000
ovn_dk_traitor_king_ushabti	wh2_dlc09_tmb_ushabti_ovn_dk_ld	1	general_to_force_own	15.0000
ovn_dk_traitor_king_ushabti	wh2_dlc09_tmb_mon_ushabti_0_ovn_dk_vs_inf	1	general_to_force_own	15.0000
ovn_dk_traitor_king_ushabti	wh2_dlc09_tmb_mon_ushabti_1_mis_dmg	1	general_to_force_own	20.0000
ovn_dk_traitor_king_nagash_boon	wh_main_effect_character_stat_ward_save	1	character_to_character_own	15.0000
ovn_dk_traitor_king_nagash_boon	ovn_enable_contact_phase_mummy_curse	1	character_to_character_own	1.0000
ovn_dk_traitor_king_willingly_damned	wh3_main_effect_corruption_vampiric_characters	1	character_to_province_any	4.0000
ovn_dk_traitor_king_willingly_damned	wh2_dlc11_effect_ability_enable_dark_protection	1	character_to_character_own	1.0000
ovn_dk_traitor_king_dark_glory	wh_main_effect_character_stat_aura_leadership_effect	1	character_to_character_own	10.0000
ovn_dk_traitor_king_dark_glory	wh_main_effect_character_stat_leadership_aura_size	1	character_to_character_own	100.0000
ovn_dk_traitor_king_dark_glory	wh_main_effect_character_stat_leadership	1	character_to_character_own	15.0000
ovn_dk_traitor_king_ushabti_artisan_king	wh2_dlc09_effect_ability_enable_restore	1	character_to_character_own	1.0000
ovn_dk_traitor_king_ushabti_artisan_king	wh2_dlc09_effect_ability_enable_stone_shaper	1	character_to_character_own	1.0000
