character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/dread_king				
Mighty_Warrior_tmb	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	12.0000
Mighty_Warrior_tmb	wh_main_effect_character_stat_weapon_strength	1	character_to_character_own	10.0000
Ancient_Necromancer	spawn_ushabti_dread_king	1	character_to_character_own	1.0000
Ancient_Necromancer	wh2_main_effect_ability_uses_raise_dead_raise_dead_upgraded	1	character_to_character_own	2.0000
Ancient_Necromancer	wh3_main_effect_ability_targeting_range_raise_dead	1	character_to_character_own	200.0000
Lord_Of_The_Undead_tmb	wh_main_effect_force_stat_leadership	1	general_to_force_own	4.0000
Lord_Of_The_Undead_tmb	dread_legion_all_mattk	1	general_to_force_own	8.0000
Lord_Of_The_Undead_tmb	dread_legion_all_mdef	1	general_to_force_own	8.0000
Lord_Of_The_Undead_tmb	dread_legion_all_missile_damage	1	general_to_force_own	10.0000
Dark_Lord_Of_Nagash	wh3_main_effect_winds_of_magic_pool_cap	1	character_to_force_own_unseen	15.0000
Dark_Lord_Of_Nagash	wh2_main_effect_ability_wom_cost_gaze_of_nagash	1	character_to_character_own	-1.0000
Dark_Lord_Of_Nagash	wh2_main_effect_ability_wom_cost_gaze_of_nagash_upgraded	1	character_to_character_own	-2.0000
Great_Summoner	wh3_dlc20_effect_healing_cap_modifier	1	general_to_force_own	30.0000
Great_Summoner	wh_main_effect_force_all_campaign_replenishment_rate	1	general_to_force_own	6.0000
Great_Summoner	wh3_main_effect_ability_effect_range_master_of_the_dead	1	character_to_character_own	35.0000
Dread_Aura	Dread_Aura	1	character_to_character_own	1.0000
Dread_Aura	wh_main_effect_public_order_characters_negative	1	character_to_province_enemy	-3.0000
Dread_Aura	wh2_main_effect_public_order_characters_factionwide	1	character_to_province_own_factionwide	2.0000
Dread_Aura	dread_effect_discouraged_attacks_royal_guard	1	general_to_force_own	1.0000
Dread_Aura	wh_main_effect_attribute_enable_causes_terror	1	character_to_character_own	1.0000
dread_king_trait	dread_legion_all_phyres	1	general_to_force_own	5.0000
dread_king_trait	dread_legion_all_leadership	1	general_to_force_own	10.0000
dread_king_trait	wh_main_effect_ability_enable_master_of_the_dead	1	character_to_character_own	1.0000
dread_king_trait	wh3_main_effect_corruption_vampiric_characters	1	character_to_province_any	2.0000
dread_skeletal_steed	wh_main_effect_enable_mount_skeletal_steed	1	character_to_character_own	1.0000
