unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/ovn_dread_king_only_ror_for_vet					
			ovn_dk_art_polybolos_ror	dread_army_buff_vet_archer_ror	false
			ovn_dk_cav_black_grail_knights_ror	dread_army_buff_vet_cav_ror	false
			ovn_dk_cav_ephalian_ror	dread_army_buff_vet_cav_ror	false
			ovn_dk_inf_catacomb_guardians_ror	dread_army_buff_vet_infantry_ror	false
			ovn_dk_inf_mummies_ror	dread_army_buff_vet_infantry_ror	false
			ovn_dk_inf_spartan_ror	dread_army_buff_vet_infantry_ror	false
			ovn_dk_inf_thessos_ror	dread_army_buff_vet_infantry_ror	false
			ovn_dk_inf_wights_ror	dread_army_buff_vet_infantry_ror	false
			ovn_dk_mon_skeleton_elephant_ror	dread_army_buff_vet_monsters_ror	false
			ovn_dk_inf_spartan_ror	ovn_dk_vet_hoplites_ror	false
			ovn_dk_inf_thessos_ror	ovn_dk_vet_hoplites_ror	false
			ovn_dk_inf_wights_ror	ovn_dk_vet_hoplites_ror	false
