unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/ovn_dread_king_only					
			Dread_King_zombie_dragon	mp_cap_group_rare_single_entities	false
			elo_hand_of_nagash_chariot	mp_cap_group_chariots_warmachines	false
			elo_liche_general_vampires_chariot	mp_cap_group_chariots_warmachines	false
			elo_liche_general_vampires_elephant	mp_cap_group_rare_single_entities	false
			elo_liche_general_death_chariot	mp_cap_group_chariots_warmachines	false
			elo_liche_general_death_elephant	mp_cap_group_rare_single_entities	false
			elo_dread_larenscheld	mp_cap_group_heroes	false
			elo_dread_larenscheld_wright	mp_cap_group_heroes	false
			elo_dread_larenscheld_wright_perfect	mp_cap_group_heroes	false
			elo_dread_centurion	mp_cap_group_heroes	false
			elo_dread_centurion	wh2_dlc09_tmb_tomb_prince_foot	false
			elo_dread_centurion_barded_horse	mp_cap_group_heroes	false
			elo_dread_centurion_barded_horse	wh2_dlc09_tmb_tomb_prince_steed	false
			elo_dread_centurion_chariot	mp_cap_group_chariots_warmachines	false
			elo_dread_centurion_chariot	mp_cap_group_heroes	false
			elo_dread_centurion_chariot	wh2_dlc09_tmb_tomb_prince_chariot	false
			elo_dread_centurion_pegasus	mp_cap_group_heroes	false
			elo_dread_centurion_pegasus	wh2_dlc09_tmb_tomb_prince_steed	false
			dread_corrupted_priest_death	mp_cap_group_heroes	false
			dread_corrupted_priest_death_barded_steed	mp_cap_group_heroes	false
			dread_corrupted_priest_shadow	mp_cap_group_heroes	false
			dread_corrupted_priest_shadow_barded_steed	mp_cap_group_heroes	false
			dread_corrupted_priest_vampires	mp_cap_group_heroes	false
			dread_corrupted_priest_vampires_barded_steed	mp_cap_group_heroes	false
			dread_hellwraith	mp_cap_group_heroes	false
			dread_cha_liche_high_priest_haptmose_2	mp_cap_group_chariots_warmachines	false
			dread_cha_liche_high_priest_haptmose_3	mp_cap_group_ranged_units	false
			dread_cha_liche_high_priest_haptmose_3	mp_cap_unit_tmb_art_casket_of_souls	false
			ovn_dk_inf_skeleton_javelinmen	mp_cap_unit_tmb_inf_skeleton_archers	false
			ovn_dk_inf_skeleton_javelinmen	wh2_dlc09_tmb_all_archer_units	false
			ovn_dk_inf_skeleton_javelinmen	wh2_dlc09_tmb_all_skeleton	false
			ovn_dk_inf_skeleton_javelinmen	wh2_dlc09_tmb_inf_skeleton_archer_and_ushabti_archer	false
			ovn_dk_inf_skeleton_javelinmen	ovn_dk_inf_skeleton_javelinmen	false
			ovn_dk_inf_skeleton_javelinmen	wh2_dlc09_tmb_skeleton_archer	false
			ovn_dk_inf_skeleton_javelinmen	wh2_dlc09_tmb_vet_all_archer	false
			ovn_dk_inf_skeleton_hoplites	mp_cap_unit_tmb_inf_tomb_guard_0	false
			ovn_dk_inf_skeleton_hoplites	wh2_dlc09_tmb_all_melee_infantry	false
			ovn_dk_inf_skeleton_hoplites	wh2_dlc09_tmb_all_skeleton	false
			ovn_dk_inf_skeleton_hoplites	ovn_dk_inf_skeleton_hoplites	false
			ovn_dk_inf_skeleton_hoplites	ovn_dk_skeleton_guards_chariots	false
			ovn_dk_inf_skeleton_hoplites	wh2_dlc09_tmb_tomb_guard	false
			ovn_dk_inf_skeleton_hoplites	wh2_dlc09_tmb_vet_all_infantry	false
			ovn_dk_inf_skeleton_pikemen	mp_cap_unit_tmb_inf_tomb_guard_1	false
			ovn_dk_inf_skeleton_pikemen	wh2_dlc09_tmb_all_melee_infantry	false
			ovn_dk_inf_skeleton_pikemen	wh2_dlc09_tmb_all_skeleton	false
			ovn_dk_inf_skeleton_pikemen	ovn_dk_inf_skeleton_pikemen	false
			ovn_dk_inf_skeleton_pikemen	ovn_dk_skeleton_guards_chariots	false
			ovn_dk_inf_skeleton_pikemen	wh2_dlc09_tmb_tomb_guard	false
			ovn_dk_inf_skeleton_pikemen	wh2_dlc09_tmb_vet_all_infantry	false
			ovn_dk_inf_mummies	mp_cap_unit_tmb_inf_nehekhara_warriors	false
			ovn_dk_inf_mummies	wh2_dlc09_tmb_all_melee_infantry	false
			ovn_dk_inf_mummies	wh2_dlc09_tmb_all_skeleton	false
			ovn_dk_inf_mummies	ovn_dk_inf_mummies	false
			ovn_dk_inf_mummies	wh2_dlc09_tmb_skeleton_melee_infantry	false
			ovn_dk_inf_mummies	wh2_dlc09_tmb_vet_all_infantry	false
			ovn_dk_inf_tomb_guardian	mp_cap_unit_tmb_inf_tomb_guard_0	false
			ovn_dk_inf_tomb_guardian	wh2_dlc09_tmb_all_melee_infantry	false
			ovn_dk_inf_tomb_guardian	wh2_dlc09_tmb_all_skeleton	false
			ovn_dk_inf_tomb_guardian	ovn_dk_inf_tomb_guardian	false
			ovn_dk_inf_tomb_guardian	wh2_dlc09_tmb_tomb_guard	false
			ovn_dk_inf_tomb_guardian	wh2_dlc09_tmb_vet_all_infantry	false
			ovn_dk_inf_tomb_guardian	dread_legion_all	false
			ovn_dk_inf_tomb_guardian_great_weapons	mp_cap_unit_tmb_inf_tomb_guard_1	false
			ovn_dk_inf_tomb_guardian_great_weapons	wh2_dlc09_tmb_all_melee_infantry	false
			ovn_dk_inf_tomb_guardian_great_weapons	wh2_dlc09_tmb_all_skeleton	false
			ovn_dk_inf_tomb_guardian_great_weapons	ovn_dk_inf_tomb_guardian_great_weapons	false
			ovn_dk_inf_tomb_guardian_great_weapons	wh2_dlc09_tmb_tomb_guard	false
			ovn_dk_inf_tomb_guardian_great_weapons	wh2_dlc09_tmb_vet_all_infantry	false
			ovn_dk_inf_tomb_guardian_great_weapons	dread_legion_all	false
			ovn_dk_inf_tomb_guardian_peltasts	mp_cap_unit_tmb_inf_tomb_guard_0	false
			ovn_dk_inf_tomb_guardian_peltasts	wh2_dlc09_tmb_all_archer_units	false
			ovn_dk_inf_tomb_guardian_peltasts	wh2_dlc09_tmb_all_skeleton	false
			ovn_dk_inf_tomb_guardian_peltasts	ovn_dk_inf_tomb_guardian_peltasts	false
