set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/ovn_dread_king		
dread_hellwraith	dread_hellwraith_mentor	false
dread_hellwraith	dread_hellwraith_campaign_01	false
dread_hellwraith	dread_hellwraith_campaign_02	false
dread_hellwraith	dread_hellwraith_campaign_03	false
dread_hellwraith	dread_hellwraith_campaign_04	false
dread_hellwraith	dread_hellwraith_campaign_05	false
dread_hellwraith	dread_hellwraith_campaign_06	false
dread_hellwraith	dread_hellwraith_campaign_07	false
dread_hellwraith	dread_hellwraith_campaign_actions_dummy	false
dread_hellwraith	dread_hellwraith_immortality	false
dread_hellwraith	dread_hellwraith_innate_01	false
dread_hellwraith	dread_hellwraith_innate_02	false
dread_hellwraith	dread_hellwraith_innate_03	false
dread_hellwraith	dread_hellwraith_innate_04	false
dread_hellwraith	dread_hellwraith_innate_06	false
dread_hellwraith	dread_hellwraith_innate_07	false
dread_hellwraith	dread_hellwraith_innate_08	false
dread_hellwraith	dread_hellwraith_innate_09	false
dread_hellwraith	dread_hellwraith_innate_10	false
dread_hellwraith	dread_hellwraith_innate_11	false
dread_hellwraith	dread_hellwraith_innate_12	false
dread_hellwraith	dread_hellwraith_innate_13	false
dread_hellwraith	dread_hellwraith_innate_14	false
dread_hellwraith	dread_hellwraith_innate_15	false
dread_hellwraith	dread_hellwraith_innate_16	false
dread_hellwraith	dread_hellwraith_innate_17	false
dread_hellwraith	dread_hellwraith_self_01	false
dread_hellwraith	dread_hellwraith_self_02	false
dread_hellwraith	dread_hellwraith_self_03	false
dread_hellwraith	dread_hellwraith_self_04	false
dread_hellwraith	dread_hellwraith_self_05	false
dread_hellwraith	dread_hellwraith_self_06	false
dread_hellwraith	dread_hellwraith_self_07	false
dread_hellwraith	dread_hellwraith_self_08	false
dread_hellwraith	dread_hellwraith_self_09	false
dread_hellwraith	dread_hellwraith_self_10	false
dread_hellwraith	dread_hellwraith_self_11	false
dread_hellwraith	dread_hellwraith_unique_01	false
dread_hellwraith	wh3_main_agent_action_scaling_dread_hellwraith	false
wh2_main_skill_node_set_tmb_Dread_King	dread_king_mentor	false
wh2_main_skill_node_set_tmb_Dread_King	wh2_dlc09_skill_tmb_tomb_king_dread_misc_0	false
wh2_main_skill_node_set_tmb_Dread_King	wh2_dlc09_skill_tmb_tomb_king_dread_misc_1	false
wh2_main_skill_node_set_tmb_Dread_King	wh2_dlc09_skill_tmb_tomb_king_dread_misc_2	false
wh2_main_skill_node_set_tmb_Dread_King	wh2_dlc09_skill_tmb_tomb_king_dread_misc_3	false
wh2_main_skill_node_set_tmb_Dread_King	wh2_dlc09_skill_tmb_tomb_king_dread_misc_4	false
wh2_main_skill_node_set_tmb_Dread_King	dread_kings_unique_weapon_01	false
wh2_main_skill_node_set_tmb_Dread_King	dread_kings_unique_weapon_02	false
wh2_main_skill_node_set_tmb_Dread_King	dread_kings_unique_mount_01	false
wh2_main_skill_node_set_tmb_Dread_King	dread_kings_unique_mount_02	false
wh2_main_skill_node_set_tmb_Dread_King	dread_kings_unique_mount_03	false
wh2_main_skill_node_set_tmb_Dread_King	dread_kings_unique_skills_01	false
wh2_main_skill_node_set_tmb_Dread_King	dread_kings_unique_skills_02	false
