key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/elo_dread_hero									
dread_centurion_innate_01		wh2_main_skill_innate_vmp_dark_majesty		6	0		0	0	false
dread_centurion_innate_02		wh2_main_skill_innate_vmp_devious		6	1		0	0	false
dread_centurion_innate_03		wh2_main_skill_innate_vmp_dread_incarnate		6	2		0	0	false
dread_centurion_innate_04		wh2_main_skill_innate_vmp_lore_keeper		6	3		0	0	false
dread_centurion_innate_05		wh2_main_skill_innate_all_fleet_footed		6	5		0	0	false
dread_centurion_innate_06		wh2_main_skill_innate_all_cunning		6	6		0	0	false
dread_centurion_innate_07		wh2_main_skill_innate_all_determined		6	7		0	0	false
dread_centurion_innate_08		wh2_main_skill_innate_all_confident		6	8		0	0	false
dread_centurion_innate_09		wh2_main_skill_innate_all_disciplined		6	9		0	0	false
dread_centurion_innate_10		wh2_main_skill_innate_all_perceptive		6	10		0	0	false
dread_centurion_innate_11		wh2_main_skill_innate_all_aggressive		6	11		0	0	false
dread_centurion_innate_12		wh2_main_skill_innate_all_tough		6	12		0	0	false
dread_centurion_innate_13		wh2_main_skill_innate_all_strong		6	13		0	0	false
dread_centurion_innate_14		wh2_main_skill_innate_all_weapon_master		6	14		0	0	false
dread_centurion_innate_15		wh2_main_skill_innate_all_strategist		6	15		0	0	false
dread_centurion_innate_16		wh2_main_skill_innate_all_tactician		6	16		0	0	false
dread_centurion_mentor		wh3_main_skill_all_mentor_hero		0	12		0	0	true
dread_centurion_campaign_01		wh2_main_skill_all_hero_assist_army_training		5	0		0	0	true
dread_centurion_campaign_02		wh2_main_skill_all_hero_passive_spread_public_order		5	1		0	0	true
dread_centurion_campaign_03		wh2_main_skill_all_hero_hinder_settlement_assault_garrison		5	2		0	0	true
dread_centurion_campaign_04		wh2_main_skill_all_hero_hinder_agent_assassinate		5	3		0	0	true
dread_centurion_campaign_05		wh2_main_skill_all_hero_hinder_army_assault_units		5	4		0	0	true
dread_centurion_campaign_06		wh2_main_skill_all_hero_reduce_action_cost		5	5		0	0	true
dread_centurion_campaign_07		wh2_dlc09_skill_tmb_campaign_4		5	6		0	0	true
dread_centurion_campaign_actions_dummy		wh2_dlc09_skill_all_dummy_agent_actions_tmb_tomb_prince		8	0		1	0	false
dread_centurion_misc_0		wh_main_skill_vmp_champion_unique_wight_king_heroic_killing_blow		0	3		0	0	true
dread_centurion_misc_1		wh_main_skill_vmp_all_unique_grave_ward		0	4		0	0	true
dread_centurion_misc_2		wh2_main_skill_all_immortality_hero		0	5		0	0	true
dread_centurion_mount_0		dread_legion_barded_skeletal_steed		0	0		0	0	true
dread_centurion_mount_1		dread_chariot_skeletal_steed		0	1		0	0	true
dread_centurion_mount_2		dread_legion_pegasus		0	2		0	0	true
dread_centurion_self_01		wh_main_skill_all_all_self_blade_master_starter		2	0		0	0	true
dread_centurion_self_02		wh_main_skill_all_all_self_devastating_charge		2	1		0	0	true
dread_centurion_self_03		wh_main_skill_all_all_self_thick-skinned_2		2	2		0	0	true
dread_centurion_self_04		wh_main_skill_all_all_self_hard_to_hit_2		2	3		0	0	true
dread_centurion_self_05		wh_main_skill_all_all_self_deadly_blade		2	4		0	0	true
dread_centurion_self_06		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
dread_centurion_self_07		wh_main_skill_all_all_self_wound-maker		2	6		0	0	true
dread_centurion_self_08		wh_main_skill_all_all_self_scarred_veteran_2		2	7		0	0	true
dread_centurion_self_09		wh_main_skill_all_all_self_indomitable		2	8		0	0	true
dread_centurion_self_10		wh_main_skill_all_all_self_blade_shield		2	9		0	0	true
dread_centurion_self_11		wh3_dlc24_skill_all_all_self_colossal_strike		2	10		0	4	true
dread_centurion_unique_1		dread_we_are_legion		1	0		0	0	true
dread_centurion_unique_2		dread_eternal_march		1	1		0	0	true
dread_centurion_unique_3		dread_blessing_nagash		1	2		0	0	true
wh3_main_agent_action_scaling_dread_centurion		wh3_main_skill_agent_action_success_scaling		99	0		0	0	false
