key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/dread_tech_tree_lords									
wh2_dlc09_skill_innate_tmb_nebwaneph		wh2_dlc09_skill_innate_tmb_dynasty_nebwaneph		6	0		1	0	false
wh2_dlc09_skill_node_set_tmb_tomb_king_nebwaneph_mentor		wh3_main_skill_all_mentor_lord		0	11		0	0	true
wh2_dlc09_skill_tmb_dummy_immortality_nebwaneph		wh2_dlc09_skill_tmb_dummy_immortality		8	0		1	0	false
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_0		wh2_dlc09_skill_tmb_lord_army_base		4	0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_1		dread_army_buff_basic_archers		4	1		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_10		dread_army_buff_vet_infantry		4	10		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_11		dread_army_buff_vet_monsters		4	11		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_12		wh2_dlc09_skill_tmb_lord_rally_upgraded		4	12		0	1	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_2		dread_army_buff_basic_infantry		4	2		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_3		dread_army_buff_cav		4	3		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_4		dread_army_buff_chariot		4	4		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_5		dread_army_buff_vampiric_creatures		4	5		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_6		dread_army_buff_monsters		4	6		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_7		wh2_dlc09_skill_tmb_lord_rally		4	7		0	6	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_8		dread_army_buff_vet_archer		4	8		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_army_9		dread_army_buff_vet_cav		4	9		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_campaign_0		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_campaign_1		wh_main_skill_emp_lord_campaign_iron_disciplinarian		5	1		0	0	true
wh2_dlc09_skill_tmb_tomb_king_nebwaneph_campaign_10		wh2_dlc09_skill_tmb_self_defense		5	10		0	4	true
