key	building	unit	XP	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/ovn_dread_king_only						
775201	wh2_dlc15_special_ka_sabar_city_of_bronze_tmb	ovn_dk_mon_skeletal_minotaurs	0	0		false
775202	wh2_twa03_special_ogham_stones_2	ovn_dk_mon_skeleton_giant	0	0		false
775203	wh2_twa03_special_ogham_stones_3	ovn_dk_mon_skeleton_giant	0	0		false
775204	wh3_main_special_the_great_desert_tmb_2	ovn_dk_mon_skeletal_minotaurs	0	0		false
775205	dread_chariots_1	ovn_dk_veh_skeleton_chariot	0	0		false
775206	dread_chariots_2	ovn_dk_veh_skeleton_chariot	0	0		false
775207	dread_chariots_2	ovn_dk_veh_skeleton_archer_chariot	0	0		false
775208	dread_chariots_2	ovn_dk_art_bone_throwers	0	0		false
775209	dread_chariots_3	ovn_dk_veh_skeleton_chariot	0	0		false
775210	dread_chariots_3	ovn_dk_veh_skeleton_archer_chariot	0	0		false
775211	dread_chariots_3	ovn_dk_art_bone_throwers	0	0		false
775212	dread_chariots_3	ovn_dk_art_screaming_skull_ballista	0	0		false
775213	dread_infantry_1	wh2_dlc09_tmb_inf_skeleton_archers_0	0	0		false
775214	dread_infantry_2	wh2_dlc09_tmb_inf_skeleton_archers_0	0	0		false
775215	dread_infantry_2	ovn_dk_inf_skeleton_javelinmen	0	0		false
775216	dread_infantry_2	ovn_dk_inf_mummies	0	0		false
775217	dread_infantry_3	wh2_dlc09_tmb_inf_skeleton_archers_0	0	0		false
775218	dread_infantry_3	ovn_dk_inf_skeleton_javelinmen	0	0		false
775219	dread_infantry_3	ovn_dk_inf_mummies	0	0		false
775220	dread_infantry_3	ovn_dk_inf_skeleton_hoplites	0	0		false
775221	dread_infantry_3	ovn_dk_inf_skeleton_pikemen	0	0		false
775222	dread_infantry_4	ovn_dk_inf_skeleton_javelinmen	0	0		false
775223	dread_infantry_4	ovn_dk_inf_mummies	0	0		false
775224	dread_infantry_4	ovn_dk_inf_skeleton_hoplites	0	0		false
775225	dread_infantry_4	ovn_dk_inf_skeleton_pikemen	0	0		false
775226	dread_infantry_4	ovn_dk_inf_tomb_guardian	0	0		false
775227	dread_infantry_4	ovn_dk_inf_tomb_guardian_great_weapons	0	0		false
775228	dread_infantry_4	ovn_dk_inf_tomb_guardian_peltasts	0	0		false
7752281	dread_infantry_4	wh2_dlc09_tmb_inf_skeleton_archers_0	0	0		false
775229	dread_cavalry_1	ovn_dk_cav_skeleton_horsemen_0	0	0		false
775230	dread_cavalry_1	ovn_dk_cav_skeleton_horsemen_archers_0	0	0		false
775231	dread_cavalry_2	ovn_dk_cav_skeleton_horsemen_0	0	0		false
775232	dread_cavalry_2	ovn_dk_cav_skeleton_horsemen_archers_0	0	0		false
775233	dread_cavalry_2	ovn_dk_cav_royal_guard_cavalry	0	0		false
775234	dread_cavalry_3	ovn_dk_cav_skeleton_horsemen_0	0	0		false
775235	dread_cavalry_3	ovn_dk_cav_skeleton_horsemen_archers_0	0	0		false
775236	dread_cavalry_3	ovn_dk_cav_royal_guard_cavalry	0	0		false
775237	dread_cavalry_3	ovn_dk_cav_royal_guard_lancers	0	0		false
775238	dread_burial_mound	wh2_dlc09_tmb_mon_dire_wolves	0	0		false
775239	dread_burial_mound	wh2_dlc09_tmb_inf_crypt_ghouls	0	0		false
775240	dread_burial_mound	wh2_dlc09_tmb_mon_fell_bats	0	0		false
775241	dread_burial_mound_2	wh2_dlc09_tmb_mon_fell_bats	0	0		false
775242	dread_burial_mound_2	ovn_dk_mon_skeletal_minotaurs	0	0		false
775243	dread_burial_mound_2	wh2_dlc09_tmb_mon_dire_wolves	0	0		false
775244	dread_burial_mound_2	wh2_dlc09_tmb_inf_crypt_ghouls	0	0		false
775245	dread_ghosts_1	ovn_dk_inf_cairn_wraiths	0	0		false
775246	dread_ghosts_2	ovn_dk_inf_cairn_wraiths	0	0		false
775247	dread_ghosts_2	wh2_dlc09_tmb_cav_hexwraiths	0	0		false
775248	dread_hydras_1	ovn_dk_mon_bone_hydra	0	0		false
775249	dread_elephants_1	ovn_dk_mon_skeleton_elephant	0	0		false
775250	dread_colossus_1	ovn_dk_mon_skeleton_giant	0	0		false
775251	dread_mortis_1	ovn_dk_veh_mortis_engine_0	0	0		false
775252	dread_pyramid_nebwaneph_landmark	dread_inf_tomb_guard_0	0	0		false
775253	dread_pyramid_nebwaneph_landmark	dread_inf_tomb_guard_1	0	0		false
775254	dread_pyramid_omanhan_landmark	dread_mon_ushabti_0	0	0		false
775255	dread_pyramid_omanhan_landmark	dread_mon_ushabti_1	0	0		false
775256	dread_special_the_great_desert_dread_king_2	ovn_dk_mon_skeletal_minotaurs	0	0		false
752457	dread_hydras_1	ovn_dk_mon_skeleton_elephant	0	0		false
